gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,click_mean,submit_early,preview,click_std
M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,14.13740458,0,6,8.178156115
M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,5.503816794,0,,6.352500345
M,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,13.58778626,0,2,6.401691732
M,South West Region,Lower Than A Level,10-20%,0-35,0,60,Y,Fail,0,,8,2.048481294
M,North Region,Lower Than A Level,,0-35,0,90,N,Fail,0,,11,11.70920304
F,North Western Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,5.320610687,-4,7,3.852058504
M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,9.114503817,-1,9,6.237828331
M,Scotland,Lower Than A Level,0-10%,35-55,0,120,N,Pass,18.83206107,3,4,10.1466248
M,North Region,HE Qualification,,35-55,0,60,N,Pass,15.35114504,3.75,8,5.912619553
M,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Fail,0,,1,1.828167325
M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,0,,8,1.824879014
M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Fail,0,,1,6.741308337
M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,3.198473282,-0.75,5,7.583751033
M,Ireland,Lower Than A Level,,35-55,0,60,N,Pass,10.50381679,0.5,8,6.570513395
M,South Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,0,,3,0.646206173
M,West Midlands Region,HE Qualification,80-90%,35-55,0,60,N,Pass,16.8778626,1.25,3,7.512487369
M,Wales,Lower Than A Level,60-70%,0-35,0,240,N,Withdrawn,0,,1,4.476199687
M,London Region,Lower Than A Level,60-70%,0-35,0,90,N,Fail,4.564885496,1,6,3.007989256
M,Ireland,HE Qualification,20-30%,0-35,0,90,N,Pass,14.58015267,-6,2,6.765194818
F,West Midlands Region,HE Qualification,60-70%,55<=,0,60,N,Pass,80.91603053,0.75,18,8.667273887
M,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,9.312977099,1.75,5,7.960643397
M,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,37.22137405,3,18,9.027284341
M,South West Region,HE Qualification,50-60%,35-55,0,120,N,Pass,17.9389313,0.25,5,9.164747591
F,London Region,A Level or Equivalent,20-30%,35-55,1,60,Y,Fail,5.129770992,13.25,17,4.416654255
M,South Region,HE Qualification,80-90%,35-55,0,90,N,Pass,15.90839695,2,2,6.966213356
M,South Region,HE Qualification,90-100%,35-55,0,120,N,Pass,27.75572519,2.5,8,7.426567818
M,Wales,HE Qualification,50-60%,35-55,0,150,N,Pass,39.58015267,3.25,16,5.818390295
M,South West Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,51.61832061,2,16,7.702913688
M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,0,,2,9.641662944
M,North Western Region,HE Qualification,80-90%,35-55,0,90,N,Pass,8.442748092,-1.75,4,3.594581275
M,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0,,11,5.10800439
M,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Fail,0,,2,6.551743995
M,Ireland,Lower Than A Level,,35-55,0,180,N,Pass,26.15267176,1.5,15,7.309267563
M,Scotland,Lower Than A Level,50-60%,35-55,1,60,N,Fail,0,,5,8.978607053
F,South West Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass,28.63358779,1.25,6,7.163187605
M,West Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Pass,13.59541985,3.25,3,8.001086203
M,Scotland,HE Qualification,20-30%,35-55,1,60,N,Withdrawn,0,,2,8.5631242
M,Wales,Lower Than A Level,10-20%,35-55,0,60,N,Fail,0,,,7.586575146
M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,0,,8,9.840155632
M,Ireland,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,14.1221374,-2.75,7,7.689748657
M,South Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,6.038167939,0,,11.756026
M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,Y,Pass,21.14503817,1.5,4,6.878271763
M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,0,,1,4.544462606
M,Scotland,HE Qualification,40-50%,35-55,0,90,N,Pass,5.038167939,-2.5,2,6.984052863
M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,90,N,Pass,55.4351145,6,18,8.419363329
M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,13.64885496,3,5,10.95024045
M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,23.44274809,1,8,6.010528067
M,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,0,,13,5.970407068
M,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,9.610687023,0.25,2,5.958950648
M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Pass,8.86259542,2.75,1,9.935135054
M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,30.83206107,3.75,9,10.78252432
M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,11.03053435,0.25,2,6.243632136
F,Scotland,HE Qualification,90-100%,35-55,0,90,N,Withdrawn,0,,6,7.73270359
M,South East Region,HE Qualification,90-100%,35-55,0,90,N,Pass,17.59541985,-0.5,16,5.356493243
M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,26.76335878,0.75,12,8.711809729
F,South East Region,HE Qualification,40-50%,35-55,0,60,N,Pass,23.3740458,-0.25,2,5.305002022
M,Ireland,A Level or Equivalent,40-50%,0-35,0,270,N,Pass,22.54961832,-3,,17.54385398
M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,1.389312977,-5,,1.879205094
M,East Midlands Region,A Level or Equivalent,10-20%,35-55,0,60,Y,Withdrawn,0,,11,6.354348319
F,South West Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,26.0610687,0.75,11,7.401009187
F,East Midlands Region,A Level or Equivalent,70-80%,35-55,1,120,N,Pass,18.36641221,1.5,6,9.912366593
M,London Region,HE Qualification,10-20%,35-55,0,60,N,Pass,21.41984733,1,3,11.48306544
F,Ireland,A Level or Equivalent,60-70%,0-35,0,100,N,Pass,49.39694656,18,17,9.046292308
M,London Region,A Level or Equivalent,20-30%,35-55,0,360,N,Fail,14.33587786,-5,,5.684069817
M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,40.90076336,0.5,10,8.197779749
F,North Region,A Level or Equivalent,,35-55,0,60,N,Withdrawn,0,,16,5.950717529
M,London Region,HE Qualification,20-30%,55<=,0,90,N,Fail,0,,1,1.778209713
M,North Western Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,12.80916031,0.75,4,6.770008598
M,North Western Region,Lower Than A Level,40-50%,35-55,0,150,N,Pass,15.6259542,2.25,6,7.675339506
M,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Pass,11.3129771,-1,,7.659936016
F,Scotland,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn,0,,8,3.238990195
F,Scotland,Lower Than A Level,80-90%,0-35,1,60,N,Pass,6.213740458,-0.75,,10.06265314
M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,120,Y,Withdrawn,5.984732824,-0.75,4,10.21946515
M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,29.81679389,0.5,9,7.372697657
M,North Western Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,9.709923664,0.5,8,5.946978189
M,Scotland,A Level or Equivalent,60-70%,35-55,1,90,N,Pass,22.9389313,-0.75,12,6.8703421
M,Wales,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,4.86259542,-2.25,6,4.875305034
M,South Region,Lower Than A Level,80-90%,35-55,0,120,N,Pass,18.99236641,-0.75,6,11.14981386
M,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,17.19083969,0.75,11,7.299298378
M,Scotland,Lower Than A Level,10-20%,35-55,0,60,N,Fail,0,,6,4.482429646
M,South Region,A Level or Equivalent,80-90%,35-55,1,60,N,Withdrawn,1.610687023,-10.5,1,2.678653458
M,Scotland,A Level or Equivalent,50-60%,35-55,0,90,N,Pass,5.190839695,-0.5,9,6.108888328
M,North Western Region,HE Qualification,20-30%,0-35,0,120,N,Fail,3.58778626,-1.5,4,4.629624827
M,South East Region,A Level or Equivalent,60-70%,35-55,0,120,Y,Fail,37.3129771,10,3,18.9379939
M,South East Region,HE Qualification,50-60%,35-55,0,90,N,Withdrawn,0,,5,8.383378315
M,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,Pass,10.51908397,1.25,1,8.265305531
M,North Western Region,Lower Than A Level,40-50%,35-55,0,180,N,Pass,16.44274809,-2.75,3,14.33068351
M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,5.480916031,-0.5,8,8.861074608
F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,90,N,Pass,19.7480916,2,3,6.262501615
F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,15.71755725,-2,7,9.321978993
F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,5.992366412,3.5,3,9.921490703
F,South East Region,HE Qualification,50-60%,35-55,0,60,N,Pass,13.21374046,-0.25,1,7.258558049
M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,0,,3,7.873211295
F,Scotland,Lower Than A Level,10-20%,0-35,2,90,N,Fail,0,,3,4.292740073
M,North Western Region,A Level or Equivalent,10-20%,0-35,0,60,N,Fail,0,,9,10.54547709
M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,6.076335878,-1.75,3,3.811039924
M,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,0,,11,5.559794168
M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,25.78625954,5.25,12,6.200148233
M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,Fail,0,,2,5.651000015
M,Wales,Lower Than A Level,30-40%,35-55,0,60,N,Fail,12.72519084,1.5,14,7.150554579
M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,180,N,Pass,5.679389313,3,2,7.040972035
F,North Region,A Level or Equivalent,0-10%,0-35,2,180,N,Fail,0,,3,14.66540981
F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,90,N,Pass,31.54961832,2.5,8,7.293585503
M,South West Region,Lower Than A Level,90-100%,0-35,0,120,Y,Pass,23.16030534,0.5,8,11.01166091
M,Scotland,HE Qualification,60-70%,35-55,0,145,N,Fail,0,,1,8.00309793
F,London Region,HE Qualification,10-20%,35-55,0,60,N,Fail,0,,1,4.7437374
M,Scotland,A Level or Equivalent,0-10%,35-55,0,60,Y,Pass,23.80152672,0.5,8,7.354107109
M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0,,6,3.914915588
M,East Anglian Region,Lower Than A Level,90-100%,0-35,1,120,Y,Pass,78.67175573,5,7,23.68452945
M,South Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,7.908396947,2.75,10,5.222679355
F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,9.519083969,-2.75,3,8.532709433
F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Pass,13.61068702,3,4,5.51515463
M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,0,,8,5.594094552
M,South West Region,HE Qualification,30-40%,35-55,0,60,N,Pass,3.13740458,0.25,,4.701813403
M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,7.160305344,-3.75,2,6.465158274
M,North Region,Lower Than A Level,40-50%,0-35,1,120,N,Pass,14.2519084,1.75,2,11.03213922
M,North Region,HE Qualification,80-90%,35-55,0,60,N,Pass,11.22137405,-0.25,5,6.915557687
M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,0,,,1.964230051
M,Scotland,HE Qualification,30-40%,35-55,0,70,N,Pass,29.28244275,-4,10,5.874699141
M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,45.5648855,0.25,10,9.867039378
M,South Region,A Level or Equivalent,90-100%,0-35,0,90,Y,Pass,16.09923664,1.75,3,6.363119838
M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,2.809160305,-2.75,6,5.698007763
M,West Midlands Region,A Level or Equivalent,10-20%,0-35,1,60,Y,Pass,17.97709924,-5,1,11.18812429
M,South West Region,Lower Than A Level,0-10%,35-55,0,90,Y,Pass,6.732824427,,9,8.823313147
M,Scotland,Lower Than A Level,40-50%,0-35,0,90,N,Pass,6.740458015,0.75,2,8.383385293
M,South Region,Lower Than A Level,60-70%,0-35,1,60,Y,Pass,25.45801527,-0.25,8,6.113158303
F,South West Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,24.15267176,1.5,3,8.361536612
M,Scotland,HE Qualification,70-80%,0-35,0,90,N,Fail,0,0,1,10.35766561
M,London Region,Lower Than A Level,30-40%,0-35,0,60,Y,Pass,11.00763359,-2.75,1,7.996561684
M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,5.541984733,-3.25,5,6.354295453
M,South East Region,A Level or Equivalent,30-40%,35-55,0,210,N,Pass,20.07633588,2.5,16,13.98334959
M,North Western Region,Lower Than A Level,60-70%,0-35,1,60,N,Fail,0,,,7.526702735
M,London Region,Lower Than A Level,10-20%,0-35,0,60,N,Pass,21.09160305,2.25,10,8.181167854
F,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Pass,40.46564885,6.75,10,6.983432371
M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,18.34351145,-1.5,3,7.883898788
M,London Region,Lower Than A Level,10-20%,35-55,2,60,N,Fail,16.20610687,-6.5,9,7.775020941
M,Wales,A Level or Equivalent,10-20%,35-55,0,120,N,Withdrawn,0,,1,6.795266983
F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,Withdrawn,0,,7,5.153173546
M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,9.961832061,-1.25,11,8.759147392
M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,3.007633588,0,4,3.131518538
M,Yorkshire Region,A Level or Equivalent,40-50%,55<=,0,120,N,Pass,18.18320611,3.75,2,8.849959349
M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,16.30534351,1,2,8.34064681
F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,16.19083969,0.25,8,5.150659712
M,South West Region,A Level or Equivalent,20-30%,0-35,0,150,N,Pass,4.809160305,10.25,6,9.464915031
M,Wales,A Level or Equivalent,0-10%,35-55,2,90,N,Withdrawn,3.763358779,,9,4.844772455
M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,24.64122137,0.5,11,8.124593463
M,Wales,HE Qualification,60-70%,35-55,0,60,N,Pass,8.20610687,-4.5,7,7.358972336
M,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,0,,1,5.618459705
F,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,4.992366412,,1,4.304299634
M,South Region,Lower Than A Level,50-60%,0-35,0,210,Y,Pass,24.11450382,12.5,12,7.063576261
F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,120,Y,Withdrawn,0,,4,3.910701918
M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,24.03816794,-0.75,5,6.372466823
M,Ireland,HE Qualification,50-60%,0-35,1,90,N,Pass,5.923664122,1.75,6,8.421106285
F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,150,N,Pass,30.10687023,1.25,11,9.546990469
F,South Region,Lower Than A Level,40-50%,0-35,0,90,Y,Pass,12.83206107,-0.5,,6.510411333
M,South West Region,Lower Than A Level,70-80%,35-55,0,240,Y,Withdrawn,0,,2,12.37641694
F,South Region,A Level or Equivalent,90-100%,55<=,0,60,N,Fail,15.45801527,-4,11,4.21835694
M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,195,N,Pass,12,5,12,15.37993061
M,South Region,HE Qualification,90-100%,35-55,1,120,Y,Withdrawn,13.18320611,-0.75,11,4.863329451
F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,18.28244275,1.5,5,5.94211021
M,London Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,18.2519084,1,16,7.443671387
M,East Midlands Region,A Level or Equivalent,70-80%,35-55,1,210,N,Pass,5.603053435,0,4,7.016325367
M,North Region,HE Qualification,,35-55,0,60,N,Pass,4.007633588,-16.25,2,2.01527307
M,South East Region,HE Qualification,30-40%,35-55,4,60,N,Pass,67.65648855,5,18,9.411699265
M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,210,N,Withdrawn,0,,,2.541287441
M,Scotland,Lower Than A Level,30-40%,35-55,0,90,N,Pass,13.26717557,4.5,14,5.694626108
M,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,90,N,Pass,19.46564885,2,2,10.19103737
M,North Region,A Level or Equivalent,0-10%,35-55,0,90,N,Pass,5.969465649,2.5,3,6.213725755
M,London Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn,0,,,6.644385511
M,South East Region,A Level or Equivalent,60-70%,35-55,0,90,Y,Withdrawn,0,,2,7.167276628
F,London Region,Lower Than A Level,10-20%,35-55,0,60,N,Withdrawn,10.34351145,-5,3,3.435126677
M,South East Region,HE Qualification,90-100%,35-55,1,120,N,Pass,23.22137405,0.5,6,8.558025145
M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,0,,,3.829674954
M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,3.290076336,-0.5,2,6.284414609
M,Yorkshire Region,Lower Than A Level,10-20%,0-35,0,60,N,Pass,15.64122137,0.75,2,10.43890927
M,South West Region,HE Qualification,40-50%,35-55,0,90,N,Pass,23.52671756,5,15,9.230310138
M,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Pass,25.10687023,0.5,2,10.23301175
M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,17.44274809,1,3,4.749807512
F,South East Region,A Level or Equivalent,70-80%,0-35,0,210,N,Fail,5.061068702,-7.5,4,7.32441213
M,South Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,0,,2,6.093123563
F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass,38.02290076,1.5,7,7.530887806
M,South Region,A Level or Equivalent,90-100%,0-35,0,150,Y,Pass,19.09923664,0.5,3,7.198851877
M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,4.702290076,1,2,11.60458776
M,South Region,HE Qualification,60-70%,0-35,0,120,N,Fail,4.007633588,,,8.005180117
M,North Western Region,Lower Than A Level,20-30%,35-55,2,60,N,Pass,13.26717557,1.5,7,6.938519453
M,South West Region,A Level or Equivalent,10-20%,0-35,0,120,N,Pass,7.167938931,0.75,2,7.742627184
M,South West Region,A Level or Equivalent,50-60%,55<=,0,60,N,Pass,24.4351145,8,4,5.729363433
M,London Region,Post Graduate Qualification,10-20%,35-55,0,150,N,Pass,6.65648855,0.5,3,3.195314142
M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,0,,2,15.37805777
M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,7.236641221,0,5,8.566575416
F,Scotland,HE Qualification,80-90%,35-55,0,140,N,Pass,24.59541985,2.25,15,13.10809816
M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,0,,8,9.2424822
M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,4.839694656,-0.25,2,4.807860622
M,West Midlands Region,HE Qualification,70-80%,35-55,0,180,N,Pass,15.83969466,-5,6,7.866848328
M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,0,,,2.30712992
M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail,0,,3,6.93309531
M,North Western Region,HE Qualification,80-90%,0-35,0,90,N,Pass,15.87022901,16.25,17,5.367654486
F,Scotland,HE Qualification,10-20%,35-55,0,60,N,Pass,31.66412214,2.25,6,6.991090137
F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0,,10,7.498140169
M,West Midlands Region,A Level or Equivalent,60-70%,35-55,2,120,N,Withdrawn,0,,2,3.294802092
M,North Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass,10.30534351,0.75,2,6.933219436
M,London Region,HE Qualification,50-60%,35-55,0,240,N,Pass,6.259541985,1,1,12.23096108
M,London Region,HE Qualification,20-30%,0-35,0,90,N,Pass,8.755725191,2.75,8,15.80294364
M,Scotland,HE Qualification,10-20%,0-35,0,60,N,Withdrawn,0,,8,6.325982092
M,East Anglian Region,Lower Than A Level,80-90%,0-35,1,60,N,Pass,3.427480916,-5.25,1,7.315978191
M,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,0,,4,8.348893284
M,South West Region,Lower Than A Level,30-40%,35-55,0,90,N,Pass,20.67175573,15,3,10.85528455
M,South West Region,A Level or Equivalent,30-40%,0-35,1,60,Y,Pass,11.61068702,-1.75,6,7.34745228
M,South West Region,Lower Than A Level,50-60%,0-35,1,60,N,Withdrawn,0,,10,5.25132217
M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,0,,7,5.730243538
M,Ireland,A Level or Equivalent,,0-35,0,60,N,Pass,18.47328244,10.75,5,9.628717541
F,East Midlands Region,Lower Than A Level,10-20%,0-35,2,60,N,Withdrawn,0,,1,3.739610668
M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,0,,4,5.096270683
M,East Midlands Region,Lower Than A Level,80-90%,0-35,1,90,N,Fail,0,,7,0.816496581
M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Fail,9.58778626,-1,7,7.119907255
M,North Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,2.671755725,-4.75,1,3.744263794
F,London Region,HE Qualification,20-30%,35-55,0,90,N,Pass,74.05747126,2.666666667,12,13.72536493
F,South Region,Lower Than A Level,10-20%,35-55,0,120,N,Fail,9.471264368,-2.666666667,,8.626831628
M,London Region,HE Qualification,30-40%,0-35,0,60,N,Pass,7.712643678,0,1,21.64689557
F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,0,,5,2.747455566
M,South West Region,A Level or Equivalent,10-20%,0-35,0,120,N,Pass,15.54022989,1.666666667,7,8.783488471
M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,180,N,Fail,0,,3,9.050765216
M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,Y,Withdrawn,0,,4,10.20816441
M,North Western Region,Lower Than A Level,10-20%,0-35,0,120,N,Pass,10.55172414,0.333333333,9,4.669322683
F,Scotland,A Level or Equivalent,80-90%,0-35,1,120,N,Pass,7.850574713,-1.333333333,2,8.249710479
F,South Region,HE Qualification,50-60%,35-55,0,60,N,Pass,38.91954023,3.333333333,12,6.220895879
M,North Western Region,A Level or Equivalent,10-20%,35-55,0,60,N,Pass,14.24137931,0.333333333,,5.853210732
M,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass,16.81609195,1,9,8.131217083
F,London Region,A Level or Equivalent,30-40%,0-35,1,120,N,Pass,14.62068966,2.333333333,1,7.053548215
M,Wales,A Level or Equivalent,30-40%,0-35,1,60,N,Pass,0.068965517,55.33333333,,0.447213595
F,South West Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,0,,2,5.886586427
F,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,0,,15,5.193996879
M,North Region,A Level or Equivalent,40-50%,0-35,1,120,Y,Pass,23.94252874,0,3,10.23414142
M,North Region,HE Qualification,0-10%,35-55,0,120,N,Pass,3.333333333,,1,3.61069173
F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,120,Y,Fail,0,,,1.626526355
M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,4.103448276,0,2,7.423344912
M,Ireland,Lower Than A Level,,35-55,2,90,N,Pass,0.149425287,55.33333333,,0.46291005
M,Wales,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn,0,,,4.942095166
F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0,,,3.094273867
M,London Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,10.72413793,-0.666666667,7,5.099407117
M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,3.103448276,0,5,1.660712728
F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,0,,3,7.303995597
F,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,16.82758621,6.333333333,7,14.03709507
M,Yorkshire Region,No Formal quals,0-10%,0-35,0,90,N,Fail,0,,2,7.228621107
M,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,6.689655172,-2,3,5.049758558
M,South Region,No Formal quals,50-60%,0-35,0,120,N,Pass,15.81609195,0,5,5.87767906
M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,39.08045977,2.333333333,5,8.277912833
M,North Western Region,Lower Than A Level,10-20%,0-35,1,120,N,Withdrawn,0,,2,4.088590088
M,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,0,,9,6.124517519
M,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,30.26436782,1,10,9.840407437
M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,20.37931034,3.666666667,11,8.777171477
M,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,9.045977011,2,,4.983806575
M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,12.45977011,0.333333333,5,6.280722188
M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,8.149425287,2,3,11.41107378
M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,10.73563218,1,5,5.986222414
M,London Region,A Level or Equivalent,80-90%,35-55,0,60,Y,Pass,8.390804598,1.666666667,2,4.078780401
M,London Region,Lower Than A Level,20-30%,0-35,0,60,Y,Pass,2.517241379,1.666666667,1,4.980559253
M,London Region,Lower Than A Level,10-20%,0-35,0,120,Y,Pass,4.931034483,0,10,2.552937269
M,North Western Region,HE Qualification,30-40%,0-35,0,60,N,Fail,13.89655172,1,1,6.745336119
M,Scotland,HE Qualification,30-40%,0-35,1,120,N,Pass,1.643678161,8.333333333,,3.579796437
M,South Region,Lower Than A Level,50-60%,0-35,1,120,N,Pass,28.56321839,-5,7,10.59123517
F,North Region,HE Qualification,,0-35,0,90,N,Pass,4.632183908,1.666666667,9,2.072456522
M,Scotland,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,0,,4,6.400248925
M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,1,60,N,Pass,12.25287356,0.333333333,13,5.500627402
M,East Midlands Region,Lower Than A Level,20-30%,35-55,4,210,Y,Fail,0,,6,11.75920542
M,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,26.43678161,0.666666667,10,4.750029626
F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,Y,Fail,15.70114943,-1.666666667,2,7.511475125
M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,8.586206897,2.666666667,,10.27199235
