,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,click_mean,preview,submit_early,click_std
23026,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-49.0,,147.0,4.0,
23027,M,South Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Withdrawn,-115.0,,19.0,,
23028,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-43.0,,131.0,1.0,
23029,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction,-52.0,,150.0,1.0,
23030,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-23.0,,84.0,0.6666666666666666,
23031,M,Ireland,Lower Than A Level,,0-35,0,60,N,Pass,-30.0,,136.0,1.3333333333333333,
23032,M,South West Region,Lower Than A Level,90-100%,0-35,0,120,Y,Pass,-102.0,,95.0,0.0,
23033,M,London Region,A Level or Equivalent,30-40%,35-55,0,120,N,Pass,-98.0,,151.0,3.6666666666666665,
23034,M,London Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn,-115.0,,43.0,,
23035,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-74.0,,135.0,-1.6666666666666667,
23036,M,South West Region,A Level or Equivalent,50-60%,35-55,0,90,N,Pass,-10.0,,45.0,-4.666666666666667,
23037,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail,-120.0,,9.0,,
23038,M,Ireland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-87.0,,97.0,1.0,
23039,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-58.0,,94.0,1.3333333333333333,
23040,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-73.0,,100.0,0.0,
23041,M,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-115.0,,144.0,0.6666666666666666,
23042,M,South East Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-120.0,,12.0,,
23043,F,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,Distinction,-108.0,,181.0,-1.0,
23044,M,London Region,A Level or Equivalent,10-20,35-55,0,90,N,Pass,-79.0,,200.0,-0.6666666666666666,
23045,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,240,N,Withdrawn,-113.0,,26.0,,
23046,M,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,-78.0,,153.0,1.0,
23047,M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-64.0,,71.0,0.6666666666666666,
23048,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-49.0,,101.0,0.6666666666666666,
23049,M,Scotland,HE Qualification,0-10%,0-35,0,120,N,Pass,-93.0,,93.0,1.3333333333333333,
23050,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-115.0,,14.0,,
23051,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-30.0,,119.0,4.0,
23052,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,-60.0,,118.0,7.666666666666668,
23053,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Distinction,-114.0,,182.0,5.333333333333333,
23054,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,-22.0,,146.0,2.333333333333333,
23055,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-15.0,,76.0,1.0,
23056,M,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,-23.0,,66.0,5.0,
23057,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,-105.0,,29.0,,
23058,F,Wales,HE Qualification,40-50%,0-35,0,90,N,Distinction,-46.0,,230.0,2.6666666666666665,
23059,M,South East Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,-109.0,,104.0,1.3333333333333333,
23060,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-43.0,,128.0,1.6666666666666667,
23061,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-114.0,,66.0,0.6666666666666666,
23062,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass,-85.0,,125.0,-2.333333333333333,
23063,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-114.0,,55.0,-4.0,
23064,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-77.0,,174.0,1.0,
23065,M,Wales,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-25.0,,82.0,5.333333333333333,
23066,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass,-95.0,,188.0,7.666666666666668,
23067,M,North Region,A Level or Equivalent,,0-35,0,60,N,Distinction,-108.0,,112.0,2.6666666666666665,
23068,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-114.0,,48.0,-6.333333333333332,
23069,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-109.0,,98.0,0.3333333333333333,
23070,M,South Region,HE Qualification,20-30%,35-55,0,150,N,Pass,-56.0,,107.0,-4.666666666666667,
23071,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-98.0,,97.0,0.6666666666666666,
23072,F,South Region,HE Qualification,40-50%,0-35,0,60,N,Distinction,-91.0,,181.0,1.6666666666666667,
23073,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-113.0,,80.0,6.666666666666668,
23074,F,South Region,No Formal quals,90-100%,0-35,0,120,N,Distinction,-57.0,,117.0,-0.3333333333333333,
23075,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-99.0,,120.0,1.3333333333333333,
23076,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,Y,Pass,-112.0,,129.0,2.333333333333333,
23077,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-107.0,,170.0,0.6666666666666666,
23078,M,London Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction,-21.0,,136.0,0.6666666666666666,
23079,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Distinction,-85.0,,101.0,1.0,
23080,M,London Region,HE Qualification,30-40%,0-35,0,120,N,Pass,-109.0,,102.0,0.3333333333333333,
23081,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-60.0,,123.0,2.0,
23082,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,Y,Pass,-23.0,,109.0,0.6666666666666666,
23083,M,North Western Region,HE Qualification,0-10%,0-35,0,90,N,Pass,-107.0,,150.0,0.3333333333333333,
23084,F,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-52.0,,64.0,-2.333333333333333,
23085,F,London Region,HE Qualification,10-20,0-35,0,120,N,Fail,-7.0,,72.0,-0.3333333333333333,
23086,M,Scotland,HE Qualification,50-60%,35-55,0,60,Y,Pass,-36.0,,172.0,3.6666666666666665,
23087,M,West Midlands Region,HE Qualification,90-100%,0-35,0,150,N,Pass,-45.0,,153.0,0.0,
23088,M,North Western Region,HE Qualification,10-20,35-55,0,120,N,Pass,-100.0,,94.0,1.3333333333333333,
23089,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn,-4.0,,7.0,,
23090,M,Wales,Lower Than A Level,60-70%,0-35,0,90,N,Pass,-107.0,,35.0,1.0,
23091,F,North Western Region,Lower Than A Level,10-20,0-35,0,180,Y,Withdrawn,-64.0,,39.0,,
23092,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-88.0,,23.0,,
23093,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Distinction,-108.0,,71.0,-1.0,
23094,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Fail,-44.0,,85.0,-1.6666666666666667,
23095,M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-106.0,,193.0,4.666666666666667,
23096,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,-53.0,,139.0,1.3333333333333333,
23097,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,-29.0,,33.0,,
23098,M,West Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-106.0,,14.0,,
23099,M,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,-102.0,,247.0,1.3333333333333333,
23100,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-106.0,,112.0,0.0,
23101,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-106.0,,28.0,,
23102,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-63.0,,131.0,2.333333333333333,
23103,M,South West Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-22.0,,78.0,0.0,
23104,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,-67.0,,29.0,-0.3333333333333333,
23105,M,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-52.0,,164.0,1.3333333333333333,
23106,M,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-78.0,,121.0,0.0,
23107,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-53.0,,25.0,,
23108,M,London Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,-105.0,,75.0,-0.3333333333333333,
23109,M,Ireland,HE Qualification,,35-55,0,60,N,Distinction,-22.0,,167.0,1.0,
23110,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction,-102.0,,237.0,2.0,
23111,M,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-102.0,,82.0,1.0,
23112,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-86.0,,159.0,0.3333333333333333,
23113,M,South West Region,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction,-45.0,,114.0,7.333333333333332,
23114,M,Yorkshire Region,HE Qualification,60-70%,0-35,0,150,N,Pass,-52.0,,178.0,3.0,
23115,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-102.0,,29.0,,
23116,M,North Region,A Level or Equivalent,,0-35,0,120,N,Distinction,-13.0,,134.0,3.6666666666666665,
23117,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-45.0,,116.0,3.0,
23118,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,-23.0,,13.0,,
23119,M,South Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,-101.0,,121.0,0.6666666666666666,
23120,M,North Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-95.0,,123.0,6.333333333333332,
23121,M,South West Region,Lower Than A Level,0-10%,0-35,0,240,N,Withdrawn,-51.0,,13.0,,
23122,M,North Region,HE Qualification,,0-35,0,150,N,Pass,-73.0,,117.0,0.0,
23123,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-79.0,,122.0,0.6666666666666666,
23124,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction,-100.0,,138.0,4.0,
23125,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-64.0,,143.0,-2.6666666666666665,
23126,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-95.0,,96.0,3.6666666666666665,
23127,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-65.0,,105.0,-4.333333333333333,
23128,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Distinction,-74.0,,168.0,1.0,
23129,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-37.0,,36.0,2.0,
23130,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-99.0,,18.0,,
23131,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-99.0,,62.0,1.6666666666666667,
23132,F,Wales,HE Qualification,70-80%,35-55,0,60,N,Distinction,-15.0,,131.0,1.6666666666666667,
23133,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-67.0,,104.0,7.666666666666668,
23134,M,Scotland,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-91.0,,153.0,6.0,
23135,M,London Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,-50.0,,49.0,,
23136,F,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-93.0,,96.0,0.6666666666666666,
23137,M,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-67.0,,85.0,0.6666666666666666,
23138,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-95.0,,35.0,,
23139,M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-66.0,,133.0,-3.6666666666666665,
23140,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,Y,Fail,-10.0,,48.0,0.0,
23141,M,South Region,Lower Than A Level,50-60%,35-55,0,180,N,Withdrawn,-86.0,,27.0,,
23142,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,120,N,Fail,-84.0,,103.0,2.6666666666666665,
23143,F,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,-37.0,,64.0,1.0,
23144,M,South West Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,-95.0,,82.0,15.333333333333336,
23145,M,London Region,HE Qualification,50-60%,35-55,0,60,N,Withdrawn,-64.0,,65.0,,
23146,M,Wales,A Level or Equivalent,70-80%,0-35,0,120,Y,Fail,-95.0,,22.0,,
23147,M,South Region,Lower Than A Level,80-90%,35-55,0,180,N,Pass,-94.0,,241.0,3.6666666666666665,
23148,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,-94.0,,36.0,-0.6666666666666666,
23149,F,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,-56.0,,224.0,1.3333333333333333,
23150,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,-92.0,,48.0,-1.6666666666666667,
23151,M,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-87.0,,103.0,0.3333333333333333,
23152,M,Scotland,A Level or Equivalent,10-20,0-35,0,240,N,Withdrawn,-53.0,,82.0,1.0,
23153,M,South Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-93.0,,65.0,0.3333333333333333,
23154,M,North Region,Lower Than A Level,,0-35,0,60,N,Fail,-28.0,,111.0,0.6666666666666666,
23155,F,Scotland,HE Qualification,80-90%,0-35,0,60,N,Withdrawn,-23.0,,53.0,-3.0,
23156,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-77.0,,91.0,-1.6666666666666667,
23157,M,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,-92.0,,43.0,,
23158,F,South East Region,HE Qualification,70-80%,35-55,0,60,N,Pass,-79.0,,54.0,3.333333333333333,
23159,M,Wales,A Level or Equivalent,40-50%,35-55,0,120,N,Distinction,-25.0,,152.0,1.3333333333333333,
23160,F,Scotland,HE Qualification,90-100%,0-35,0,300,N,Withdrawn,-10.0,,27.0,,
23161,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,90,N,Distinction,-63.0,,143.0,3.0,
23162,F,Scotland,HE Qualification,60-70%,0-35,0,120,N,Withdrawn,-59.0,,47.0,,
23163,M,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass,-25.0,,176.0,1.0,
23164,M,East Anglian Region,HE Qualification,60-70%,0-35,0,90,N,Distinction,-52.0,,178.0,1.3333333333333333,
23165,M,Wales,Lower Than A Level,70-80%,0-35,0,120,N,Fail,-23.0,,38.0,0.0,
23166,F,London Region,HE Qualification,90-100%,35-55,0,60,N,Distinction,-60.0,,251.0,7.333333333333332,
23167,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Fail,-16.0,,43.0,-7.0,
23168,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-38.0,,152.0,-0.3333333333333333,
23169,M,Wales,HE Qualification,80-90%,35-55,0,60,N,Pass,-32.0,,113.0,2.333333333333333,
23170,M,London Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,-17.0,,64.0,0.0,
23171,M,Wales,Lower Than A Level,50-60%,0-35,0,120,Y,Fail,-67.0,,65.0,,
23172,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-37.0,,71.0,0.3333333333333333,
23173,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,-87.0,,23.0,,
23174,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,-70.0,,72.0,-1.3333333333333333,
23175,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-71.0,,88.0,-5.333333333333333,
23176,M,North Western Region,HE Qualification,0-10%,35-55,0,60,N,Pass,-32.0,,170.0,-3.333333333333333,
23177,M,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,-23.0,,33.0,2.333333333333333,
23178,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,120,N,Distinction,-87.0,,139.0,1.0,
23179,M,South East Region,HE Qualification,90-100%,0-35,0,60,N,Pass,-71.0,,73.0,1.6666666666666667,
23180,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,90,N,Pass,-79.0,,138.0,1.6666666666666667,
23181,M,South East Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-79.0,,76.0,2.0,
23182,M,South Region,A Level or Equivalent,90-100%,0-35,0,180,N,Withdrawn,-22.0,,17.0,,
23183,M,South East Region,HE Qualification,90-100%,0-35,0,60,N,Pass,-16.0,,67.0,1.0,
23184,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,-81.0,,226.0,2.6666666666666665,
23185,F,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,-21.0,,73.0,-1.3333333333333333,
23186,M,Scotland,HE Qualification,50-60%,0-35,0,120,N,Withdrawn,-51.0,,8.0,,
23187,M,South Region,HE Qualification,30-40%,0-35,0,120,N,Pass,-59.0,,68.0,7.0,
23188,F,London Region,HE Qualification,70-80%,0-35,0,120,N,Pass,-46.0,,50.0,-6.666666666666668,
23189,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-37.0,,83.0,-2.333333333333333,
23190,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-84.0,,112.0,4.333333333333333,
23191,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-67.0,,43.0,2.333333333333333,
23192,M,London Region,A Level or Equivalent,30-40%,35-55,0,120,Y,Distinction,-23.0,,209.0,-0.3333333333333333,
23193,M,North Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-85.0,,130.0,-1.0,
23194,M,North Western Region,Lower Than A Level,30-40%,0-35,0,90,Y,Pass,-79.0,,59.0,-3.6666666666666665,
23195,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,-25.0,,29.0,0.0,
23196,F,South East Region,Lower Than A Level,10-20,0-35,0,180,N,Withdrawn,-81.0,,15.0,,
23197,M,South West Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,-59.0,,20.0,,
23198,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,-73.0,,10.0,,
23199,F,Yorkshire Region,HE Qualification,10-20,35-55,0,60,N,Distinction,-72.0,,195.0,1.0,
23200,M,Ireland,Lower Than A Level,60-70%,0-35,0,60,N,Fail,5.0,,69.0,0.3333333333333333,
23201,M,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,-81.0,,50.0,,
23202,M,Wales,A Level or Equivalent,80-90%,0-35,0,150,Y,Pass,-43.0,,167.0,1.3333333333333333,
23203,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction,-21.0,,126.0,0.0,
23204,M,Scotland,HE Qualification,80-90%,0-35,0,120,N,Pass,-73.0,,127.0,-1.6666666666666667,
23205,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,150,N,Withdrawn,-23.0,,14.0,,
23206,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,180,N,Distinction,-38.0,,190.0,7.333333333333332,
23207,M,Ireland,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,-43.0,,86.0,5.333333333333333,
23208,F,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Distinction,-25.0,,74.0,0.3333333333333333,
23209,M,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,-49.0,,14.0,,
23210,M,South East Region,Lower Than A Level,20-30%,0-35,0,150,N,Pass,-81.0,,151.0,-3.0,
23211,F,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,Pass,-43.0,,79.0,-3.333333333333333,
23212,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-78.0,,203.0,-3.6666666666666665,
23213,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-67.0,,97.0,1.0,
23214,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Pass,-15.0,,88.0,-5.333333333333333,
23215,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Distinction,-14.0,,136.0,-11.333333333333336,
23216,M,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Fail,-41.0,,5.0,,
23217,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-23.0,,52.0,1.0,
23218,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,-79.0,,116.0,5.333333333333333,
23219,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-79.0,,152.0,5.0,
23220,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Distinction,-37.0,,46.0,0.6666666666666666,
23221,M,London Region,No Formal quals,20-30%,35-55,0,60,N,Distinction,-79.0,,136.0,2.333333333333333,
23222,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn,-79.0,,10.0,,
23223,F,South Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-67.0,,55.0,,
23224,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,-79.0,,101.0,0.0,
23225,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-79.0,,13.0,,
23226,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-71.0,,124.0,1.0,
23227,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,-70.0,,25.0,,
23228,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-79.0,,62.0,2.333333333333333,
23229,F,South West Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Pass,-24.0,,108.0,0.0,
23230,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-44.0,,38.0,-2.0,
23231,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,-46.0,,60.0,1.0,
23232,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Distinction,-59.0,,217.0,1.3333333333333333,
23233,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,-36.0,,54.0,0.3333333333333333,
23234,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-24.0,,123.0,0.6666666666666666,
23235,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-67.0,,92.0,3.333333333333333,
23236,M,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,-58.0,,136.0,2.6666666666666665,
23237,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-38.0,,80.0,2.0,
23238,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-50.0,,5.0,,
23239,M,Scotland,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,-43.0,,31.0,,
23240,M,North Region,HE Qualification,,0-35,0,120,N,Pass,-32.0,,180.0,11.666666666666664,
23241,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-77.0,,163.0,0.0,
23242,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,-23.0,,75.0,0.0,
23243,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-24.0,,65.0,0.3333333333333333,
23244,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,-57.0,,18.0,,
23245,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-74.0,,21.0,0.0,
23246,F,South East Region,Lower Than A Level,20-30%,0-35,0,240,Y,Withdrawn,-74.0,,22.0,,
23247,M,Ireland,HE Qualification,30-40%,35-55,0,90,N,Pass,-32.0,,198.0,0.3333333333333333,
23248,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-46.0,,73.0,-4.333333333333333,
23249,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,Y,Pass,-24.0,,127.0,1.0,
23250,M,South Region,A Level or Equivalent,40-50%,35-55,0,180,Y,Withdrawn,-38.0,,17.0,-16.333333333333332,
23251,M,Scotland,HE Qualification,20-30%,0-35,0,60,Y,Pass,-66.0,,70.0,-4.666666666666667,
23252,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Fail,-71.0,,45.0,,
23253,M,North Region,Lower Than A Level,70-80%,0-35,0,90,N,Pass,-28.0,,111.0,-1.6666666666666667,
23254,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-38.0,,171.0,1.0,
23255,M,Wales,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,-66.0,,45.0,,
23256,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-66.0,,88.0,1.0,
23257,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction,-38.0,,141.0,0.6666666666666666,
23258,M,South East Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,-18.0,,12.0,,
23259,M,South Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass,-71.0,,181.0,-0.3333333333333333,
23260,M,Ireland,Lower Than A Level,50-60%,0-35,0,120,N,Fail,-18.0,,37.0,,
23261,M,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail,-72.0,,128.0,-1.3333333333333333,
23262,M,Wales,HE Qualification,40-50%,0-35,0,60,N,Pass,-37.0,,57.0,1.0,
23263,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-51.0,,195.0,0.6666666666666666,
23264,F,North Western Region,Lower Than A Level,10-20,0-35,0,120,Y,Withdrawn,-37.0,,24.0,,
23265,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,150,Y,Pass,-72.0,,160.0,0.6666666666666666,
23266,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-38.0,,152.0,3.333333333333333,
23267,M,London Region,Lower Than A Level,80-90%,35-55,0,120,N,Pass,-38.0,,135.0,1.0,
23268,F,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-71.0,,59.0,,
23269,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-31.0,,113.0,-4.666666666666667,
23270,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn,-32.0,,7.0,,
23271,M,South Region,HE Qualification,60-70%,35-55,0,120,N,Pass,-41.0,,127.0,-2.0,
23272,M,London Region,A Level or Equivalent,10-20,0-35,0,120,Y,Distinction,-72.0,,152.0,5.333333333333333,
